,best_fitness,best_chromosome
94,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
95,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
96,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
97,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
98,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
99,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
100,-0.6000000000000003,[1 2 3 4 5 6 0 1 0 3 0 5 7 2 7 4 7 6 2 3 0 6 9 2 3 5 1 4 4 2 6 1 4 9 8 8]
101,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
102,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
103,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
104,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
105,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
106,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
107,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
108,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
109,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
110,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
111,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
112,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
113,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
114,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
115,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
116,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
117,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
118,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
119,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
120,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
121,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
122,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
123,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
124,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
125,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
126,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
127,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
128,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
129,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
130,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
131,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
132,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
133,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
134,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
135,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
136,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
137,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
138,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
139,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
140,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
141,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
142,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
143,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
144,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
145,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
146,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
147,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
148,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
149,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
150,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
151,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
152,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
153,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
154,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
155,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
156,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
157,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
158,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
159,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
160,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
161,-0.6142857142857145,[1 2 3 4 5 6 0 1 0 3 0 5 6 2 4 4 7 6 2 3 4 5 1 5 3 5 2 4 1 6 9 8 8 9 2 2]
